status,split,current_domain,category,target_capability,mapping_reason,source,source_split,record_id,template_id,hard_reject_reasons,provenance_warnings,prompt,response
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02112,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-18 require?

Trusted evidence:
[decisive:lab] Lab Lyra-18 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-18 requires eye protection during chemical handling.
candidate_with_provenance,val,conversation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-vowels-418,d9455564ee17173f5d25ff418d974d63b2a3be563151f321d5ee558277797baf,,synthetic_template_source|resplit_from_original_source,How many vowels are in the word lantern?,The word lantern has 2 vowels.
candidate_with_provenance,val,conversation,greetings,conversation,category_map,nueronce-synthetic-template-v1,train,greet-small-9,ffc257504c8298b7e699b77c2b0722b6d6bb59f1e91ee7e4fb00da27427cc46b,,synthetic_template_source|resplit_from_original_source,What are you?,I am a small byte-level language model trained to hold a conversation.
candidate_with_provenance,val,factual_explanation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-first-360,0662e418c0fb2bb80120a41c1468f9a371c1e35822c680a78f3fbda71fed616b,,synthetic_template_source|resplit_from_original_source,What is the first letter of the word backpack?,The first letter of backpack is B.
candidate_with_provenance,val,factual_explanation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-last-431,3434dc5e06ebc23787b6981ef476c049107c451c334107b2fd0757ec9049d948,,synthetic_template_source|resplit_from_original_source,What is the last letter of the word shovel?,The last letter of shovel is L.
candidate_with_provenance,val,conversation,facts,factual_knowledge,category_map,nueronce-synthetic-template-v1,test,capital-176,53c47eabde11c43edd6704529de16814a0be81fa7dfccf828786b3e0255c9916,,synthetic_template_source|resplit_from_original_source,Tell me the capital of Switzerland.,The capital of Switzerland is Bern.
hard_reject,val,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,syllogism-14,d16e196a3053f2e1c02712aa7c91be3e5412c35560bbb5a7baa575b8936b638c,malformed_article_a_a|malformed_plural_agreement,synthetic_template_source|resplit_from_original_source,"If all cats are animals, and X is a a kitten, is X a animals?","Yes, since all cats are animals, X is a animals."
candidate_with_provenance,val,conversation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-upper-84,90c49e66f6cf647bf23061422bddea5f5bac256ddeeae0eba7521122164df538,,synthetic_template_source|resplit_from_original_source,Convert this word to uppercase: valley,VALLEY.
candidate_with_provenance,val,evidence_uncertainty,uncertainty,uncertainty_abstention,category_map,nueronce-synthetic-template-v1,test,uncertain-6,0afe44ccb69487b89a6d5cc4031032cf4e523da6885de8a786a68917555286bb,,synthetic_template_source|resplit_from_original_source,What is the weather like in Paris right now?,I do not have access to live weather data for Paris.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_conflict,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04631,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 126.
[docB] Permit S is not valid on Sunday for case 126.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 126."
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02016,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-2 require?

Trusted evidence:
[decisive:lab] Lab Lyra-2 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-2 requires eye protection during chemical handling.
candidate_with_provenance,val,conversation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-count-72,0d49ec425164cc32853f247f548f155c6b89c2136eeb0042f7bd4384efebb6c2,,synthetic_template_source|resplit_from_original_source,How many letters are in the word harbor?,The word harbor has 6 letters.
candidate_with_provenance,val,factual_explanation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-first-976,75691f7cbc5b89f49c0c5d29d1e0eca43f8e6bcaafed0e106c1e45efe80ad74e,,synthetic_template_source|resplit_from_original_source,What is the first letter of the word translator?,The first letter of translator is T.
candidate_with_provenance,val,planning_tools,facts,factual_knowledge,category_map,nueronce-synthetic-template-v1,train,planet-457,623c05cf8826633b75ab9954333b05209e691eb65dc3f830062f2fff88ade614,,synthetic_template_source|resplit_from_original_source,Which planet is the 4th from the sun?,Mars is the 4th planet from the sun.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_insufficient,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04835,5c37e5f3965179ea0e41253b7311753bd01513b469043c8937547b845c617507,,resplit_from_original_source,"What is the access code for Archive Blue in case 167?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Archive Blue in case 167.
candidate_with_provenance,val,evidence_uncertainty,uncertainty,uncertainty_abstention,category_map,nueronce-synthetic-template-v1,train,uncertain-36,ffda0824dc46fc9aa6dbb571b5abe697da57dcb86a933f3c8e370be99ae9c228,,synthetic_template_source|resplit_from_original_source,What is the weather like in Athens right now?,I do not have access to live weather data for Athens.
candidate_with_provenance,val,factual_explanation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-last-711,ed100cab666f3fdaf92e3fb4962977a790cba013561f81bc03220da52e0c140c,,synthetic_template_source|resplit_from_original_source,What is the last letter of the word walrus?,The last letter of walrus is S.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03538,d6905b087134a9f8e83f8d50d207d5f28b24e746dddb93b44889793272e50cdb,,resplit_from_original_source,"Where does Policy Q-256 permit bicycle parking?

Trusted evidence:
[decisive:policy] Policy Q-256 permits bicycle parking only in marked racks.
[distractor:0] The river path is closed after storms.
[distractor:1] The cafe serves soup at noon.

Response requirements:
Use decisive evidence only.",Policy Q-256 permits bicycle parking only in marked racks.
candidate_with_provenance,val,conversation,greetings,conversation,category_map,nueronce-synthetic-template-v1,train,greet-47,e10c7afa4193a9458a283a9b2ef72f59d9a7c1c70a6126ccc05b20a7ac17b3b6,,synthetic_template_source|resplit_from_original_source,Yo!,Hey there! How can I help?
candidate_with_provenance,val,planning_tools,explanations,factual_explanation,category_map,nueronce-synthetic-template-v1,train,explain-12,1f1b66ec4fdd011adb68ad37f3c9f84aef22cc1d8c20a9019e3b320ac89e7381,,synthetic_template_source|resplit_from_original_source,Explain why the moon has phases.,The moon has phases because we see different amounts of its sunlit side as it orbits Earth.
candidate_with_provenance,val,factual_explanation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-first-178,de5b4b533843c044335d94948873c39ec67ce4661aa1e1ff659af10952f64b2a,,synthetic_template_source|resplit_from_original_source,What is the first letter of the word plateau?,The first letter of plateau is P.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03408,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-234 require?

Trusted evidence:
[decisive:lab] Lab Lyra-234 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-234 requires eye protection during chemical handling.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_conflict,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04811,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 162.
[docB] Permit S is not valid on Sunday for case 162.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 162."
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_conflict,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04291,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 58.
[docB] Permit S is not valid on Sunday for case 58.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 58."
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02968,a6eb3008ba67a3e8c0107e9037195aae92e9f4070cede479867ef8ffe9858dad,,resplit_from_original_source,"Where does Policy B-161 permit bicycle parking?

Trusted evidence:
[decisive:policy] Policy B-161 permits bicycle parking only in marked racks.

Response requirements:
Use decisive evidence only.",Policy B-161 permits bicycle parking only in marked racks.
candidate_with_provenance,val,planning_tools,explanations,factual_explanation,category_map,nueronce-synthetic-template-v1,train,explain-15,bbacfd9ec31d1215c2d47bc6e75a7574934e8041e40c8ea9a3526d05d38b8203,,synthetic_template_source|resplit_from_original_source,Explain why metal feels cold.,Metal feels cold because it conducts heat away from your hand quickly.
candidate_with_provenance,val,conversation,facts,factual_knowledge,category_map,nueronce-synthetic-template-v1,train,continent-389,babf624d193cd1a79edd3947a6687ac5912e966d3d5af37550c5d3643a80542d,,synthetic_template_source|resplit_from_original_source,Which continent is Costa Rica located on?,Costa Rica is in North America.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02818,d6905b087134a9f8e83f8d50d207d5f28b24e746dddb93b44889793272e50cdb,,resplit_from_original_source,"Where does Policy Q-136 permit bicycle parking?

Trusted evidence:
[decisive:policy] Policy Q-136 permits bicycle parking only in marked racks.
[distractor:0] The river path is closed after storms.
[distractor:1] The cafe serves soup at noon.

Response requirements:
Use decisive evidence only.",Policy Q-136 permits bicycle parking only in marked racks.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_conflict,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,test,pa-04651,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 130.
[docB] Permit S is not valid on Sunday for case 130.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 130."
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02568,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-94 require?

Trusted evidence:
[decisive:lab] Lab Lyra-94 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-94 requires eye protection during chemical handling.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03059,32b73155f29d3f1a57028bd35ee470876c9452d41d2fdc209f3d1028c89393f5,,resplit_from_original_source,"When is greenhouse bed 176 watered?

Trusted evidence:
[decisive:garden] The greenhouse watering schedule includes Tuesday for bed 176.
[distractor:0] The cafe serves soup at noon.
[distractor:1] The west elevator is under inspection.
[distractor:2] The river path is closed after storms.

Response requirements:
Use decisive evidence only.",Greenhouse bed 176 is watered on Tuesday.
candidate_with_provenance,val,conversation,rewriting,rewriting,category_map,nueronce-synthetic-template-v1,train,rewrite-short-106,3bb505b292afc185f57e5d910b2e9685059500dd3956b94cf85b83aa5d2a37b8,,synthetic_template_source|resplit_from_original_source,Make this sentence shorter: This draft is a good starting point.,This draft is a good starting point.
