split,domain,category,source,record_id,template_id,flags,prompt,response
val,evidence_uncertainty,pa_abstain_conflict_conflict,nueronce-prompt-aligned-v1,pa-04351,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 70.
[docB] Permit S is not valid on Sunday for case 70.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 70."
val,evidence_uncertainty,pa_grounded_evidence,nueronce-prompt-aligned-v1,pa-03936,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,resplit_from_original_source,"What protection does Lab Lyra-322 require?

Trusted evidence:
[decisive:lab] Lab Lyra-322 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-322 requires eye protection during chemical handling.
val,evidence_uncertainty,pa_grounded_evidence,nueronce-prompt-aligned-v1,pa-03360,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,resplit_from_original_source,"What protection does Lab Lyra-226 require?

Trusted evidence:
[decisive:lab] Lab Lyra-226 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-226 requires eye protection during chemical handling.
val,conversation,instruction_following,nueronce-synthetic-template-v1,instr-spell-713,765474cb290410270786ba609654dc29a00c2854e339d62afc5cde8510f29b6b,synthetic_template_source|resplit_from_original_source,Spell the word walrus.,w a l r u s.
val,evidence_uncertainty,pa_abstain_conflict_conflict,nueronce-prompt-aligned-v1,pa-04051,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 10.
[docB] Permit S is not valid on Sunday for case 10.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 10."
val,conversation,instruction_following,nueronce-synthetic-template-v1,instr-vowels-474,c4941de73451251cf21a1edff3dc862a39cd687591b09aab33aaf096582db8ce,synthetic_template_source|resplit_from_original_source,How many vowels are in the word basket?,The word basket has 2 vowels.
val,evidence_uncertainty,pa_abstain_conflict_conflict,nueronce-prompt-aligned-v1,pa-04071,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 14.
[docB] Permit S is not valid on Sunday for case 14.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 14."
val,evidence_uncertainty,pa_grounded_evidence,nueronce-prompt-aligned-v1,pa-03312,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,resplit_from_original_source,"What protection does Lab Lyra-218 require?

Trusted evidence:
[decisive:lab] Lab Lyra-218 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-218 requires eye protection during chemical handling.
val,factual_explanation,facts,nueronce-synthetic-template-v1,capital-198,e6d9b426bee328c74491eef99eb3bc58659d78c460128716ee5a0d9967fff212,synthetic_template_source|resplit_from_original_source,What is the capital of South Africa?,The capital of South Africa is Pretoria.
val,planning_tools,logic,nueronce-synthetic-template-v1,syllogism-16,57e959fb0abe0ea8212b0a8f89ad6ba0f515e457c0b0e7325ab52525579ac9ed,malformed_article_a_this|malformed_plural_agreement|synthetic_template_source|resplit_from_original_source,"If all trees are plants, and X is a this oak tree, is X a plants?","Yes, since all trees are plants, X is a plants."
val,conversation,facts,nueronce-synthetic-template-v1,continent-257,8b1360224f1b588d0541c57c71b8c34c3f90c85d79939f81fca0ebcf525b0ab3,synthetic_template_source|resplit_from_original_source,Which continent is Bangladesh located on?,Bangladesh is in Asia.
val,factual_explanation,procedures,nueronce-synthetic-template-v1,proc-44,b4a6ac1aaaea4549714f5ab87bbea37450147b6496de2e902f46d98e9092aba4,synthetic_template_source|resplit_from_original_source,Explain how to start a campfire.,1. Gather dry wood and kindling. 2. Arrange the kindling in a small pile. 3. Light the kindling. 4. Slowly add larger pieces of wood. 5. Keep the fire contained safely.
val,mathematics,multiturn,nueronce-synthetic-template-v1,multiturn-27,61a663ef798c99261f2857e5ab141ff808c6d2d2fe7c67e6639d12aae05c3f85,synthetic_template_source|resplit_from_original_source,"Good morning
Assistant: Good morning! How can I help you today?
User: Is 7 a prime number?",7 is a prime number.
val,causal_temporal,logic,nueronce-synthetic-template-v1,syllogism-13,3b8b0b94c5967611a213aa4b0dfda8995dcd6dfb61d0f0896c32dfa3305e5e48,malformed_plural_agreement|synthetic_template_source|resplit_from_original_source,All apples are fruits. This apple is an example of apple. Is this apple a fruit?,"Yes, since all apples are fruits, X is a fruits."
val,evidence_uncertainty,pa_abstain_conflict_rejected,nueronce-prompt-aligned-v1,pa-04218,62f0998aa0308005ae58bc180cea50e0cc076672781ca348cfb8f3bba1d2cc24,resplit_from_original_source,"What does the rejected flyer D prove?

Trusted evidence:
[rejected] This flyer D for case 43 is not trusted evidence and must not be used.

Response requirements:
Do not use rejected evidence.",The provided trusted evidence does not establish case 43; rejected evidence cannot support the answer.
val,evidence_uncertainty,pa_grounded_evidence,nueronce-prompt-aligned-v1,pa-03659,32b73155f29d3f1a57028bd35ee470876c9452d41d2fdc209f3d1028c89393f5,resplit_from_original_source,"When is greenhouse bed 276 watered?

Trusted evidence:
[decisive:garden] The greenhouse watering schedule includes Tuesday for bed 276.
[distractor:0] The cafe serves soup at noon.
[distractor:1] The west elevator is under inspection.
[distractor:2] The river path is closed after storms.

Response requirements:
Use decisive evidence only.",Greenhouse bed 276 is watered on Tuesday.
val,evidence_uncertainty,pa_abstain_conflict_rejected,nueronce-prompt-aligned-v1,pa-04358,62f0998aa0308005ae58bc180cea50e0cc076672781ca348cfb8f3bba1d2cc24,resplit_from_original_source,"What does the rejected flyer D prove?

Trusted evidence:
[rejected] This flyer D for case 71 is not trusted evidence and must not be used.

Response requirements:
Do not use rejected evidence.",The provided trusted evidence does not establish case 71; rejected evidence cannot support the answer.
val,evidence_uncertainty,pa_abstain_conflict_insufficient,nueronce-prompt-aligned-v1,pa-04455,5c37e5f3965179ea0e41253b7311753bd01513b469043c8937547b845c617507,resplit_from_original_source,"What is the access code for Archive Blue in case 91?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Archive Blue in case 91.
val,evidence_uncertainty,pa_abstain_conflict_conflict,nueronce-prompt-aligned-v1,pa-04711,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 142.
[docB] Permit S is not valid on Sunday for case 142.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 142."
val,evidence_uncertainty,pa_grounded_evidence,nueronce-prompt-aligned-v1,pa-02856,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,resplit_from_original_source,"What protection does Lab Lyra-142 require?

Trusted evidence:
[decisive:lab] Lab Lyra-142 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-142 requires eye protection during chemical handling.
val,factual_explanation,instruction_following,nueronce-synthetic-template-v1,instr-last-585,fb703dfc598de8caf0b2e9749a669d432b61193e8456ffb962a7ed043e12eca7,synthetic_template_source|resplit_from_original_source,What is the last letter of the word raspberry?,The last letter of raspberry is Y.
val,causal_temporal,logic,nueronce-synthetic-template-v1,syllogism-12,84e6c23b8d1e6f33c0fbfcf5bf6318e7ff30f54d65b5f8c9faeaa10f70731140,malformed_article_a_this|malformed_plural_agreement|synthetic_template_source|resplit_from_original_source,"If all apples are fruits, and X is a this apple, is X a fruits?","Yes, since all apples are fruits, X is a fruits."
val,evidence_uncertainty,pa_abstain_conflict_rejected,nueronce-prompt-aligned-v1,pa-04638,62f0998aa0308005ae58bc180cea50e0cc076672781ca348cfb8f3bba1d2cc24,resplit_from_original_source,"What does the rejected flyer D prove?

Trusted evidence:
[rejected] This flyer D for case 127 is not trusted evidence and must not be used.

Response requirements:
Do not use rejected evidence.",The provided trusted evidence does not establish case 127; rejected evidence cannot support the answer.
val,evidence_uncertainty,pa_grounded_evidence,nueronce-prompt-aligned-v1,pa-03504,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,resplit_from_original_source,"What protection does Lab Lyra-250 require?

Trusted evidence:
[decisive:lab] Lab Lyra-250 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-250 requires eye protection during chemical handling.
val,evidence_uncertainty,pa_grounded_evidence,nueronce-prompt-aligned-v1,pa-02904,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,resplit_from_original_source,"What protection does Lab Lyra-150 require?

Trusted evidence:
[decisive:lab] Lab Lyra-150 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-150 requires eye protection during chemical handling.
val,factual_explanation,definitions,nueronce-synthetic-template-v1,def-130,aa597656389fed449d3b75332ff3c4a84c761f0a544f664e3355d29b24cf4cc1,synthetic_template_source|resplit_from_original_source,Give the definition of diverse.,Diverse means showing a great deal of variety.
val,factual_explanation,facts,nueronce-synthetic-template-v1,capital-318,463a778b812c0a34f609ec57b0a89b0069294d22c4eb16f9d5c3b30b8a6eaf2a,synthetic_template_source|resplit_from_original_source,What is the capital of Serbia?,The capital of Serbia is Belgrade.
val,factual_explanation,definitions,nueronce-synthetic-template-v1,def-198,ad32cf9dc07b1066bb7e450b01d0c22e9fc0602fa44578b64e992b2bd156e547,synthetic_template_source|resplit_from_original_source,Give the definition of ambition.,Ambition means a strong desire to achieve something.
val,factual_explanation,instruction_following,nueronce-synthetic-template-v1,instr-first-913,6b14476843ba3ae1eb1b7dc8ab8488568aca443baf2b5f837f4c14cb228d6d54,synthetic_template_source|resplit_from_original_source,What is the first letter of the word sailor?,The first letter of sailor is S.
val,conversation,instruction_following,nueronce-synthetic-template-v1,instr-vowels-957,721ae9cb0016be9099175d8bb4f2e0521c274952315372ea59d94944ff31728a,synthetic_template_source|resplit_from_original_source,How many vowels are in the word librarian?,The word librarian has 4 vowels.
val,conversation,instruction_following,nueronce-synthetic-template-v1,instr-rev-610,1cee68b280c6364cbaa8f295da7b46e59167643a5e5bd3f414f41e4075633b62,synthetic_template_source|resplit_from_original_source,Reverse this word: giraffe,effarig.
val,factual_explanation,facts,nueronce-synthetic-template-v1,capital-30,9ada04b51772386f1c7464163bbe4edba0322e0b77b8b41f0246ebc423c55cd6,synthetic_template_source|resplit_from_original_source,What is the capital of Canada?,The capital of Canada is Ottawa.
val,evidence_uncertainty,pa_abstain_conflict_insufficient,nueronce-prompt-aligned-v1,pa-04095,5c37e5f3965179ea0e41253b7311753bd01513b469043c8937547b845c617507,resplit_from_original_source,"What is the access code for Archive Blue in case 19?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Archive Blue in case 19.
val,conversation,facts,nueronce-synthetic-template-v1,continent-233,dfb104925d71039697701ee60b8bdc2e5b75bda0dcecf027a2d03ca8413c40bb,synthetic_template_source|resplit_from_original_source,Which continent is Malaysia located on?,Malaysia is in Asia.
val,evidence_uncertainty,pa_abstain_conflict_conflict,nueronce-prompt-aligned-v1,pa-04951,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 190.
[docB] Permit S is not valid on Sunday for case 190.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 190."
val,factual_explanation,facts,nueronce-synthetic-template-v1,elem-sym-414,8c4c9a7423221319176bc86d0b5548f184a227e200c237605003318209b5bf4c,synthetic_template_source|resplit_from_original_source,What is the chemical symbol for Silicon?,The chemical symbol for Silicon is Si.
val,evidence_uncertainty,pa_abstain_conflict_rejected,nueronce-prompt-aligned-v1,pa-04418,62f0998aa0308005ae58bc180cea50e0cc076672781ca348cfb8f3bba1d2cc24,resplit_from_original_source,"What does the rejected flyer D prove?

Trusted evidence:
[rejected] This flyer D for case 83 is not trusted evidence and must not be used.

Response requirements:
Do not use rejected evidence.",The provided trusted evidence does not establish case 83; rejected evidence cannot support the answer.
val,conversation,instruction_following,nueronce-synthetic-template-v1,instr-spell-342,9f0b29b41eb7aa44fc461ea095673196377bfd9ddcc50de16f5063b1b59d47cf,synthetic_template_source|resplit_from_original_source,Spell the word rooftop.,r o o f t o p.
val,conversation,facts,nueronce-synthetic-template-v1,continent-155,78eaaaf797eef1a0e546d70fe5822e7cf68a6c78959d4ad62a13902607e81bea,synthetic_template_source|resplit_from_original_source,Which continent is Ireland located on?,Ireland is in Europe.
